i,j,x,y,initial,numerical,exact,error,absError
22,39,2.8125000000000000e-01,4.9375000000000002e-01,-9.8768834059513777e-01,-6.6486830242100003e-01,-9.8768834059513777e-01,3.2282003817413774e-01,3.2282003817413774e-01
23,39,2.9375000000000001e-01,4.9375000000000002e-01,-9.7236992039767656e-01,-6.5422458867800004e-01,-9.7236992039767645e-01,3.1814533171967641e-01,3.1814533171967641e-01
24,39,3.0625000000000002e-01,4.9375000000000002e-01,-9.5105651629515364e-01,-6.3954736279400004e-01,-9.5105651629515353e-01,3.1150915350115349e-01,3.1150915350115349e-01
25,39,3.1874999999999998e-01,4.9375000000000002e-01,-9.2387953251128663e-01,-6.2092711474700002e-01,-9.2387953251128652e-01,3.0295241776428650e-01,3.0295241776428650e-01
26,39,3.3124999999999999e-01,4.9375000000000002e-01,-8.9100652418836801e-01,-5.9847864455900002e-01,-8.9100652418836768e-01,2.9252787962936766e-01,2.9252787962936766e-01
27,39,3.4375000000000000e-01,4.9375000000000002e-01,-8.5264016435409207e-01,-5.7234035451200005e-01,-8.5264016435409229e-01,2.8029980984209224e-01,2.8029980984209224e-01
28,39,3.5625000000000001e-01,4.9375000000000002e-01,-8.0901699437494701e-01,-5.4267339585800001e-01,-8.0901699437494679e-01,2.6634359851694678e-01,2.6634359851694678e-01
29,39,3.6875000000000002e-01,4.9375000000000002e-01,-7.6040596560003082e-01,-5.0966067526000003e-01,-7.6040596560003049e-01,2.5074529034003046e-01,2.5074529034003046e-01
30,39,3.8124999999999998e-01,4.9375000000000002e-01,-7.0710678118654768e-01,-4.7350572712099998e-01,-7.0710678118654735e-01,2.3360105406554738e-01,2.3360105406554738e-01
31,39,3.9374999999999999e-01,4.9375000000000002e-01,-6.4944804833018421e-01,-4.3443145871700001e-01,-6.4944804833018377e-01,2.1501658961318376e-01,2.1501658961318376e-01
32,39,4.0625000000000000e-01,4.9375000000000002e-01,-5.8778525229247336e-01,-3.9267877590700001e-01,-5.8778525229247358e-01,1.9510647638547357e-01,1.9510647638547357e-01
33,39,4.1875000000000001e-01,4.9375000000000002e-01,-5.2249856471594869e-01,-3.4850509786500000e-01,-5.2249856471594824e-01,1.7399346685094824e-01,1.7399346685094824e-01
34,39,4.3125000000000002e-01,4.9375000000000002e-01,-4.5399049973954697e-01,-3.0218277000400001e-01,-4.5399049973954658e-01,1.5180772973554657e-01,1.5180772973554657e-01
35,39,4.4374999999999998e-01,4.9375000000000002e-01,-3.8268343236509039e-01,-2.5399738488099999e-01,-3.8268343236508995e-01,1.2868604748408996e-01,1.2868604748408996e-01
36,39,4.5624999999999999e-01,4.9375000000000002e-01,-3.0901699437494762e-01,-2.0424602141699999e-01,-3.0901699437494717e-01,1.0477097295794718e-01,1.0477097295794718e-01
37,39,4.6875000000000000e-01,4.9375000000000002e-01,-2.3344536385590520e-01,-1.5323541331200000e-01,-2.3344536385590559e-01,8.0209950543905589e-02,8.0209950543905589e-02
38,39,4.8125000000000001e-01,4.9375000000000002e-01,-1.5643446504023023e-01,-1.0128005792899999e-01,-1.5643446504022973e-01,5.5154407111229736e-02,5.5154407111229736e-02
39,39,4.9375000000000002e-01,4.9375000000000002e-01,-7.8459095727844749e-02,-4.8700277308600000e-02,-7.8459095727844250e-02,2.9758818419244250e-02,2.9758818419244250e-02
40,39,5.0624999999999998e-01,4.9375000000000002e-01,-2.4492935982947064e-16,4.1797567153200000e-03,2.4492935982947064e-16,4.1797567153197554e-03,4.1797567153197554e-03
41,39,5.1875000000000004e-01,4.9375000000000002e-01,7.8459095727846026e-02,5.7034021149199997e-02,7.8459095727846512e-02,-2.1425074578646515e-02,2.1425074578646515e-02
42,39,5.3125000000000000e-01,4.9375000000000002e-01,1.5643446504022973e-01,1.0953665187700000e-01,1.5643446504023023e-01,-4.6897813163230231e-02,4.6897813163230231e-02
43,39,5.4374999999999996e-01,4.9375000000000002e-01,2.3344536385590559e-01,1.6136395272099999e-01,2.3344536385590609e-01,-7.2081411134906098e-02,7.2081411134906098e-02
44,39,5.5625000000000002e-01,4.9375000000000002e-01,3.0901699437494717e-01,2.1219639113800001e-01,3.0901699437494762e-01,-9.6820603236947606e-02,9.6820603236947606e-02
45,39,5.6874999999999998e-01,4.9375000000000002e-01,3.8268343236508995e-01,2.6172056824099998e-01,3.8268343236509039e-01,-1.2096286412409041e-01,1.2096286412409041e-01
46,39,5.8125000000000004e-01,4.9375000000000002e-01,4.5399049973954736e-01,3.0963115100999999e-01,4.5399049973954780e-01,-1.4435934872954781e-01,1.4435934872954781e-01
47,39,5.9375000000000000e-01,4.9375000000000002e-01,5.2249856471594824e-01,3.5563275477000000e-01,5.2249856471594869e-01,-1.6686580994594868e-01,1.6686580994594868e-01
48,39,6.0624999999999996e-01,4.9375000000000002e-01,5.8778525229247358e-01,3.9944176433700002e-01,5.8778525229247403e-01,-1.8834348795547401e-01,1.8834348795547401e-01
49,39,6.1875000000000002e-01,4.9375000000000002e-01,6.4944804833018377e-01,4.4078808259899999e-01,6.4944804833018421e-01,-2.0865996573118423e-01,2.0865996573118423e-01
50,39,6.3124999999999998e-01,4.9375000000000002e-01,7.0710678118654735e-01,4.7941679575500001e-01,7.0710678118654768e-01,-2.2768998543154767e-01,2.2768998543154767e-01
51,39,6.4375000000000004e-01,4.9375000000000002e-01,7.6040596560003160e-01,5.1508974494299997e-01,7.6040596560003193e-01,-2.4531622065703196e-01,2.4531622065703196e-01
52,39,6.5625000000000000e-01,4.9375000000000002e-01,8.0901699437494679e-01,5.4758699456899995e-01,8.0901699437494701e-01,-2.6142999980594706e-01,2.6142999980594706e-01
53,39,6.6874999999999996e-01,4.9375000000000002e-01,8.5264016435409229e-01,5.7670818828100001e-01,8.5264016435409251e-01,-2.7593197607309250e-01,2.7593197607309250e-01
54,39,6.8125000000000002e-01,4.9375000000000002e-01,8.9100652418836768e-01,6.0227378423900002e-01,8.9100652418836801e-01,-2.8873273994936799e-01,2.8873273994936799e-01
55,39,6.9374999999999998e-01,4.9375000000000002e-01,9.2387953251128652e-01,6.2412616204000004e-01,9.2387953251128663e-01,-2.9975337047128658e-01,2.9975337047128658e-01
56,39,7.0625000000000004e-01,4.9375000000000002e-01,9.5105651629515375e-01,6.4213059450900001e-01,9.5105651629515386e-01,-3.0892592178615386e-01,3.0892592178615386e-01
57,39,7.1875000000000000e-01,4.9375000000000002e-01,9.7236992039767645e-01,6.5617607833199998e-01,9.7236992039767656e-01,-3.1619384206567658e-01,3.1619384206567658e-01
58,39,7.3124999999999996e-01,4.9375000000000002e-01,9.8768834059513777e-01,6.6617601843200003e-01,9.8768834059513788e-01,-3.2151232216313785e-01,3.2151232216313785e-01
59,39,7.4375000000000002e-01,4.9375000000000002e-01,9.9691733373312796e-01,6.7206876185300002e-01,9.9691733373312807e-01,-3.2484857188012806e-01,3.2484857188012806e-01
60,39,7.5624999999999998e-01,4.9375000000000002e-01,1.0000000000000000e+00,6.7381797787099995e-01,1.0000000000000000e+00,-3.2618202212900005e-01,3.2618202212900005e-01
61,39,7.6875000000000004e-01,4.9375000000000002e-01,9.9691733373312785e-01,6.7141288198799998e-01,9.9691733373312785e-01,-3.2550445174512788e-01,3.2550445174512788e-01
62,39,7.8125000000000000e-01,4.9375000000000002e-01,9.8768834059513788e-01,6.6486830242100003e-01,9.8768834059513788e-01,-3.2282003817413785e-01,3.2282003817413785e-01
63,39,7.9374999999999996e-01,4.9375000000000002e-01,9.7236992039767633e-01,6.5422458867800004e-01,9.7236992039767645e-01,-3.1814533171967641e-01,3.1814533171967641e-01
64,39,8.0625000000000002e-01,4.9375000000000002e-01,9.5105651629515364e-01,6.3954736279400004e-01,9.5105651629515353e-01,-3.1150915350115349e-01,3.1150915350115349e-01
65,39,8.1874999999999998e-01,4.9375000000000002e-01,9.2387953251128674e-01,6.2092711474700002e-01,9.2387953251128652e-01,-3.0295241776428650e-01,3.0295241776428650e-01
66,39,8.3125000000000004e-01,4.9375000000000002e-01,8.9100652418836757e-01,5.9847864455900002e-01,8.9100652418836734e-01,-2.9252787962936733e-01,2.9252787962936733e-01
67,39,8.4375000000000000e-01,4.9375000000000002e-01,8.5264016435409262e-01,5.7234035451200005e-01,8.5264016435409240e-01,-2.8029980984209235e-01,2.8029980984209235e-01
68,39,8.5624999999999996e-01,4.9375000000000002e-01,8.0901699437494767e-01,5.4267339585800001e-01,8.0901699437494679e-01,-2.6634359851694678e-01,2.6634359851694678e-01
69,39,8.6875000000000002e-01,4.9375000000000002e-01,7.6040596560003082e-01,5.0966067526000003e-01,7.6040596560003060e-01,-2.5074529034003057e-01,2.5074529034003057e-01
70,39,8.8124999999999998e-01,4.9375000000000002e-01,7.0710678118654835e-01,4.7350572712099998e-01,7.0710678118654746e-01,-2.3360105406554749e-01,2.3360105406554749e-01
71,39,8.9375000000000004e-01,4.9375000000000002e-01,6.4944804833018288e-01,4.3443145871700001e-01,6.4944804833018255e-01,-2.1501658961318254e-01,2.1501658961318254e-01
72,39,9.0625000000000000e-01,4.9375000000000002e-01,5.8778525229247336e-01,3.9267877590700001e-01,5.8778525229247336e-01,-1.9510647638547335e-01,1.9510647638547335e-01
73,39,9.1874999999999996e-01,4.9375000000000002e-01,5.2249856471594880e-01,3.4850509786500000e-01,5.2249856471594835e-01,-1.7399346685094835e-01,1.7399346685094835e-01
74,39,9.3125000000000002e-01,4.9375000000000002e-01,4.5399049973954630e-01,3.0218277000400001e-01,4.5399049973954625e-01,-1.5180772973554624e-01,1.5180772973554624e-01
75,39,9.4374999999999998e-01,4.9375000000000002e-01,3.8268343236509050e-01,2.5399738488099999e-01,3.8268343236508967e-01,-1.2868604748408968e-01,1.2868604748408968e-01
76,39,9.5625000000000004e-01,4.9375000000000002e-01,3.0901699437494606e-01,2.0424602141699999e-01,3.0901699437494601e-01,-1.0477097295794602e-01,1.0477097295794602e-01
77,39,9.6875000000000000e-01,4.9375000000000002e-01,2.3344536385590706e-01,1.5323541331200000e-01,2.3344536385590572e-01,-8.0209950543905728e-02,8.0209950543905728e-02
78,39,9.8124999999999996e-01,4.9375000000000002e-01,1.5643446504023034e-01,1.0128005792899999e-01,1.5643446504023031e-01,-5.5154407111230319e-02,5.5154407111230319e-02
79,39,9.9375000000000002e-01,4.9375000000000002e-01,7.8459095727845748e-02,4.8700277308600000e-02,7.8459095727844375e-02,-2.9758818419244375e-02,2.9758818419244375e-02
0,40,6.2500000000000003e-03,5.0624999999999998e-01,-7.8459095727844375e-02,-5.7034021149199997e-02,-7.8459095727845748e-02,2.1425074578645752e-02,2.1425074578645752e-02
1,40,1.8749999999999999e-02,5.0624999999999998e-01,-1.5643446504023073e-01,-1.0953665187700000e-01,-1.5643446504023034e-01,4.6897813163230342e-02,4.6897813163230342e-02
2,40,3.1250000000000000e-02,5.0624999999999998e-01,-2.3344536385590528e-01,-1.6136395272099999e-01,-2.3344536385590706e-01,7.2081411134907070e-02,7.2081411134907070e-02
3,40,4.3749999999999997e-02,5.0624999999999998e-01,-3.0901699437494690e-01,-2.1219639113800001e-01,-3.0901699437494606e-01,9.6820603236946051e-02,9.6820603236946051e-02
4,40,5.6250000000000001e-02,5.0624999999999998e-01,-3.8268343236508967e-01,-2.6172056824099998e-01,-3.8268343236509050e-01,1.2096286412409052e-01,1.2096286412409052e-01
5,40,6.8750000000000006e-02,5.0624999999999998e-01,-4.5399049973954625e-01,-3.0963115100999999e-01,-4.5399049973954630e-01,1.4435934872954631e-01,1.4435934872954631e-01
6,40,8.1250000000000003e-02,5.0624999999999998e-01,-5.2249856471594869e-01,-3.5563275477000000e-01,-5.2249856471594880e-01,1.6686580994594880e-01,1.6686580994594880e-01
7,40,9.3750000000000000e-02,5.0624999999999998e-01,-5.8778525229247303e-01,-3.9944176433700002e-01,-5.8778525229247336e-01,1.8834348795547334e-01,1.8834348795547334e-01
8,40,1.0625000000000000e-01,5.0624999999999998e-01,-6.4944804833018321e-01,-4.4078808259899999e-01,-6.4944804833018288e-01,2.0865996573118289e-01,2.0865996573118289e-01
9,40,1.1874999999999999e-01,5.0624999999999998e-01,-7.0710678118654746e-01,-4.7941679575500001e-01,-7.0710678118654835e-01,2.2768998543154834e-01,2.2768998543154834e-01
10,40,1.3125000000000001e-01,5.0624999999999998e-01,-7.6040596560003060e-01,-5.1508974494299997e-01,-7.6040596560003082e-01,2.4531622065703085e-01,2.4531622065703085e-01
11,40,1.4374999999999999e-01,5.0624999999999998e-01,-8.0901699437494679e-01,-5.4758699456899995e-01,-8.0901699437494767e-01,2.6142999980594772e-01,2.6142999980594772e-01
12,40,1.5625000000000000e-01,5.0624999999999998e-01,-8.5264016435409196e-01,-5.7670818828100001e-01,-8.5264016435409262e-01,2.7593197607309261e-01,2.7593197607309261e-01
13,40,1.6875000000000001e-01,5.0624999999999998e-01,-8.9100652418836779e-01,-6.0227378423900002e-01,-8.9100652418836845e-01,2.8873273994936843e-01,2.8873273994936843e-01
14,40,1.8124999999999999e-01,5.0624999999999998e-01,-9.2387953251128652e-01,-6.2412616204000004e-01,-9.2387953251128674e-01,2.9975337047128670e-01,2.9975337047128670e-01
15,40,1.9375000000000001e-01,5.0624999999999998e-01,-9.5105651629515353e-01,-6.4213059450900001e-01,-9.5105651629515364e-01,3.0892592178615363e-01,3.0892592178615363e-01
16,40,2.0624999999999999e-01,5.0624999999999998e-01,-9.7236992039767645e-01,-6.5617607833199998e-01,-9.7236992039767633e-01,3.1619384206567636e-01,3.1619384206567636e-01
17,40,2.1875000000000000e-01,5.0624999999999998e-01,-9.8768834059513766e-01,-6.6617601843200003e-01,-9.8768834059513788e-01,3.2151232216313785e-01,3.2151232216313785e-01
18,40,2.3125000000000001e-01,5.0624999999999998e-01,-9.9691733373312796e-01,-6.7206876185300002e-01,-9.9691733373312807e-01,3.2484857188012806e-01,3.2484857188012806e-01
19,40,2.4374999999999999e-01,5.0624999999999998e-01,-1.0000000000000000e+00,-6.7381797787099995e-01,-1.0000000000000000e+00,3.2618202212900005e-01,3.2618202212900005e-01
20,40,2.5624999999999998e-01,5.0624999999999998e-01,-9.9691733373312807e-01,-6.7141288198799998e-01,-9.9691733373312796e-01,3.2550445174512799e-01,3.2550445174512799e-01
21,40,2.6874999999999999e-01,5.0624999999999998e-01,-9.8768834059513788e-01,-6.6486830242100003e-01,-9.8768834059513777e-01,3.2282003817413774e-01,3.2282003817413774e-01
22,40,2.8125000000000000e-01,5.0624999999999998e-01,-9.7236992039767678e-01,-6.5422458867800004e-01,-9.7236992039767645e-01,3.1814533171967641e-01,3.1814533171967641e-01
23,40,2.9375000000000001e-01,5.0624999999999998e-01,-9.5105651629515364e-01,-6.3954736279400004e-01,-9.5105651629515353e-01,3.1150915350115349e-01,3.1150915350115349e-01
24,40,3.0625000000000002e-01,5.0624999999999998e-01,-9.2387953251128663e-01,-6.2092711474700002e-01,-9.2387953251128652e-01,3.0295241776428650e-01,3.0295241776428650e-01
25,40,3.1874999999999998e-01,5.0624999999999998e-01,-8.9100652418836801e-01,-5.9847864455900002e-01,-8.9100652418836768e-01,2.9252787962936766e-01,2.9252787962936766e-01
26,40,3.3124999999999999e-01,5.0624999999999998e-01,-8.5264016435409251e-01,-5.7234035451200005e-01,-8.5264016435409229e-01,2.8029980984209224e-01,2.8029980984209224e-01
27,40,3.4375000000000000e-01,5.0624999999999998e-01,-8.0901699437494756e-01,-5.4267339585800001e-01,-8.0901699437494679e-01,2.6634359851694678e-01,2.6634359851694678e-01
28,40,3.5625000000000001e-01,5.0624999999999998e-01,-7.6040596560003082e-01,-5.0966067526000003e-01,-7.6040596560003049e-01,2.5074529034003046e-01,2.5074529034003046e-01
29,40,3.6875000000000002e-01,5.0624999999999998e-01,-7.0710678118654768e-01,-4.7350572712099998e-01,-7.0710678118654735e-01,2.3360105406554738e-01,2.3360105406554738e-01
30,40,3.8124999999999998e-01,5.0624999999999998e-01,-6.4944804833018421e-01,-4.3443145871700001e-01,-6.4944804833018377e-01,2.1501658961318376e-01,2.1501658961318376e-01
31,40,3.9374999999999999e-01,5.0624999999999998e-01,-5.8778525229247403e-01,-3.9267877590700001e-01,-5.8778525229247358e-01,1.9510647638547357e-01,1.9510647638547357e-01
32,40,4.0625000000000000e-01,5.0624999999999998e-01,-5.2249856471594947e-01,-3.4850509786500000e-01,-5.2249856471594824e-01,1.7399346685094824e-01,1.7399346685094824e-01
33,40,4.1875000000000001e-01,5.0624999999999998e-01,-4.5399049973954697e-01,-3.0218277000400001e-01,-4.5399049973954658e-01,1.5180772973554657e-01,1.5180772973554657e-01
34,40,4.3125000000000002e-01,5.0624999999999998e-01,-3.8268343236509039e-01,-2.5399738488099999e-01,-3.8268343236508995e-01,1.2868604748408996e-01,1.2868604748408996e-01
35,40,4.4374999999999998e-01,5.0624999999999998e-01,-3.0901699437494762e-01,-2.0424602141699999e-01,-3.0901699437494717e-01,1.0477097295794718e-01,1.0477097295794718e-01
36,40,4.5624999999999999e-01,5.0624999999999998e-01,-2.3344536385590609e-01,-1.5323541331200000e-01,-2.3344536385590559e-01,8.0209950543905589e-02,8.0209950543905589e-02
37,40,4.6875000000000000e-01,5.0624999999999998e-01,-1.5643446504023112e-01,-1.0128005792899999e-01,-1.5643446504022973e-01,5.5154407111229736e-02,5.5154407111229736e-02
38,40,4.8125000000000001e-01,5.0624999999999998e-01,-7.8459095727844749e-02,-4.8700277308600000e-02,-7.8459095727844250e-02,2.9758818419244250e-02,2.9758818419244250e-02
39,40,4.9375000000000002e-01,5.0624999999999998e-01,-2.4492935982947064e-16,4.1797567153200000e-03,2.4492935982947064e-16,4.1797567153197554e-03,4.1797567153197554e-03
40,40,5.0624999999999998e-01,5.0624999999999998e-01,7.8459095727844250e-02,5.7034021149199997e-02,7.8459095727844749e-02,-2.1425074578644752e-02,2.1425074578644752e-02
41,40,5.1875000000000004e-01,5.0624999999999998e-01,1.5643446504022973e-01,1.0953665187700000e-01,1.5643446504023023e-01,-4.6897813163230231e-02,4.6897813163230231e-02
42,40,5.3125000000000000e-01,5.0624999999999998e-01,2.3344536385590559e-01,1.6136395272099999e-01,2.3344536385590609e-01,-7.2081411134906098e-02,7.2081411134906098e-02
43,40,5.4374999999999996e-01,5.0624999999999998e-01,3.0901699437494634e-01,2.1219639113800001e-01,3.0901699437494679e-01,-9.6820603236946773e-02,9.6820603236946773e-02
44,40,5.5625000000000002e-01,5.0624999999999998e-01,3.8268343236508995e-01,2.6172056824099998e-01,3.8268343236509039e-01,-1.2096286412409041e-01,1.2096286412409041e-01
45,40,5.6874999999999998e-01,5.0624999999999998e-01,4.5399049973954658e-01,3.0963115100999999e-01,4.5399049973954697e-01,-1.4435934872954698e-01,1.4435934872954698e-01
46,40,5.8125000000000004e-01,5.0624999999999998e-01,5.2249856471594824e-01,3.5563275477000000e-01,5.2249856471594869e-01,-1.6686580994594868e-01,1.6686580994594868e-01
47,40,5.9375000000000000e-01,5.0624999999999998e-01,5.8778525229247358e-01,3.9944176433700002e-01,5.8778525229247403e-01,-1.8834348795547401e-01,1.8834348795547401e-01
48,40,6.0624999999999996e-01,5.0624999999999998e-01,6.4944804833018244e-01,4.4078808259899999e-01,6.4944804833018277e-01,-2.0865996573118278e-01,2.0865996573118278e-01
49,40,6.1875000000000002e-01,5.0624999999999998e-01,7.0710678118654735e-01,4.7941679575500001e-01,7.0710678118654768e-01,-2.2768998543154767e-01,2.2768998543154767e-01
50,40,6.3124999999999998e-01,5.0624999999999998e-01,7.6040596560003049e-01,5.1508974494299997e-01,7.6040596560003082e-01,-2.4531622065703085e-01,2.4531622065703085e-01
51,40,6.4375000000000004e-01,5.0624999999999998e-01,8.0901699437494679e-01,5.4758699456899995e-01,8.0901699437494701e-01,-2.6142999980594706e-01,2.6142999980594706e-01
